frame,pos_x,pos_y,pos_z,roll,pitch,yaw
82,-0.023951907,1.1656469,-0.19284594,148.05186720167936,9.206701966672354,-1.8586098495853594
83,-0.024240438,1.1654795,-0.19275165,147.97817892129154,9.295915817774702,-1.849357140693657
84,-0.024318703,1.1653837,-0.1927854,147.94560858757757,9.31566813226819,-1.7965533496961337
85,-0.024282558,1.1653978,-0.19303016,147.96696079991378,9.264849158935062,-1.7450283605075168
86,-0.024153922,1.1653934,-0.19337182,147.98191286836374,9.180693834438411,-1.6846230058002707
87,-0.024087407,1.1653525,-0.19372483,147.97029330252994,9.110690690503915,-1.641763746481068
88,-0.024158591,1.1652544,-0.19405572,147.93060151350878,9.089844261929633,-1.6332738681815113
89,-0.02438743,1.1650528,-0.19429752,147.8521648222219,9.099609863251839,-1.6703647190767987
90,-0.024693262,1.1648068,-0.19444561,147.75999451566102,9.136725073393825,-1.6919984768785616
91,-0.025017621,1.1645986,-0.19461434,147.69870870094104,9.211244995730842,-1.6698871992492794
92,-0.025379261,1.1644354,-0.19483986,147.6628225730581,9.310045012814829,-1.6478679795471292
93,-0.025720851,1.1642231,-0.19496457,147.59314402587708,9.411544377036957,-1.648037290361066
94,-0.025952496,1.1639667,-0.1949536,147.4857021895114,9.484493444473905,-1.662909820125044
95,-0.02607795,1.1638144,-0.19491686,147.40642403789715,9.49332655996766,-1.7011077123713088
96,-0.026099231,1.1638261,-0.19495216,147.3965146984977,9.462042134333657,-1.7152378902446632
97,-0.02608008,1.1639216,-0.19496492,147.40123939494796,9.398076294588167,-1.7370028385541543
98,-0.02607462,1.1640146,-0.19492003,147.41098438555733,9.305162877347584,-1.7780007884141344
99,-0.026060227,1.1640011,-0.19470249,147.39147688101886,9.224515506850729,-1.7982927511740074
100,-0.026001226,1.163861,-0.19424324,147.34237461638443,9.20487953130664,-1.7414825243151784
101,-0.02598347,1.1639259,-0.19378966,147.33858083062714,9.231866699845712,-1.6692917045314164
102,-0.0260997,1.1642855,-0.19342385,147.40085041130084,9.245368737629727,-1.6581449936643269
103,-0.026329145,1.1647879,-0.1931525,147.53346267132866,9.301868275339043,-1.65049763222896
104,-0.026731914,1.16525,-0.1928849,147.66427882463304,9.388585185289108,-1.697505489631117
105,-0.027300611,1.1654999,-0.19253616,147.74273832542903,9.495275554733901,-1.7804080633833164
106,-0.027905691,1.1654347,-0.19206361,147.74289313684116,9.627105439664959,-1.8298231648703882
107,-0.028514192,1.1651527,-0.1915277,147.6887248322351,9.75901057553756,-1.8565582618588345
108,-0.029132163,1.1647116,-0.1909057,147.57890657373272,9.881630488874718,-1.8636900630184385
109,-0.029706199,1.1642249,-0.19012712,147.43981359535508,10.019791654188218,-1.8230927752960813
110,-0.030202638,1.1638263,-0.18920834,147.31597285979035,10.133215392412787,-1.7442520663008123
111,-0.030736336,1.1636952,-0.18828762,147.27588407618165,10.176024583448896,-1.7077586090722119
112,-0.03137243,1.1639743,-0.18757315,147.3612948563463,10.143366409858535,-1.747161273296592
113,-0.03208239,1.1645446,-0.1871249,147.5376820247366,10.125516117126736,-1.7835191934861432
114,-0.032748178,1.1651512,-0.18693745,147.73816196900566,10.181652181192646,-1.761604067581557
115,-0.033423238,1.165609,-0.18695462,147.88376812572864,10.322199340435924,-1.7509156523918246
116,-0.034113634,1.1657618,-0.1870414,147.89939153446218,10.461977961509138,-1.8406082903657877
117,-0.034708135,1.1655438,-0.18710493,147.77089307957635,10.518848900511497,-1.9961191232322453
118,-0.03509128,1.1651684,-0.18732347,147.6122873897853,10.466234810679515,-2.1245114648435455
119,-0.03522014,1.1647877,-0.18777114,147.50065929832297,10.319727230197781,-2.16249849505528
120,-0.035221823,1.1644133,-0.18817902,147.38136330517835,10.10098109550667,-2.1696457594533944
121,-0.035263978,1.1641532,-0.18848066,147.27766316310755,9.839833368462056,-2.2045922352125578
122,-0.03537021,1.1640712,-0.18872666,147.23875925479456,9.601970310303749,-2.218737806134097
123,-0.035550784,1.1641825,-0.18894444,147.27388662122914,9.420604609512665,-2.2002079902878315
124,-0.035756785,1.1643767,-0.18909256,147.3499764458866,9.311592439983372,-2.1357474126763174
125,-0.036005255,1.1645203,-0.18909939,147.41191199782054,9.26382024922011,-2.0665977101328155
126,-0.036255393,1.1646019,-0.18903428,147.45050878972165,9.258548131041351,-2.009378444601086
127,-0.036454912,1.1646794,-0.18900605,147.48363169633723,9.25613085533218,-1.9785339766545849
128,-0.036604982,1.164792,-0.18902865,147.51238764537467,9.24195000660577,-1.9814077795496345
129,-0.036709905,1.1649295,-0.18908444,147.533169296523,9.231935442738914,-2.0080161692602854
130,-0.036797915,1.1650645,-0.18914369,147.54532215547025,9.234226281371322,-2.05263013411911
131,-0.036887087,1.1651587,-0.18914302,147.52829981345917,9.237798426444884,-2.122757877562853
132,-0.036919404,1.165259,-0.18917201,147.54150894404975,9.237874022719378,-2.1778837231609165
133,-0.036883034,1.1653512,-0.18921743,147.57013801378034,9.226680663747679,-2.216639715352148
134,-0.03681793,1.1653881,-0.18923898,147.58734050075302,9.18572454717572,-2.261273514196746
135,-0.036713503,1.1653576,-0.1892083,147.57986700474964,9.129614859039696,-2.2984358684141895
136,-0.03655471,1.165289,-0.18918918,147.57654427029325,9.07775557780077,-2.3033038617715875
137,-0.0364098,1.1651895,-0.18912204,147.5481871680414,9.009544889913261,-2.3380531695720035
138,-0.036249675,1.1650366,-0.18899019,147.50429483647002,8.919346338296991,-2.3757119276959373
139,-0.035997313,1.1648375,-0.1888243,147.47923911504506,8.849817564015991,-2.352025439417164
140,-0.035685413,1.1646912,-0.18868072,147.49511340322684,8.817669051495272,-2.3133708549778182
141,-0.035305467,1.1645793,-0.18852094,147.50973763329372,8.783379240858626,-2.314671357299269
142,-0.0347525,1.1644704,-0.18832551,147.49909353760862,8.68346004166314,-2.3484823207450054
143,-0.033994645,1.1644633,-0.18816595,147.49928620742875,8.54373874109078,-2.352213332397382
144,-0.033244498,1.164676,-0.18804878,147.53937939347333,8.403701729195049,-2.3807233193376396
145,-0.032631084,1.1651185,-0.18805093,147.6455271653126,8.29681092094303,-2.442318845947262
146,-0.032124974,1.1656519,-0.18822388,147.81858606131274,8.251912371780264,-2.4855369008328334
147,-0.03172047,1.1660233,-0.18840842,147.94555008575378,8.216102150276685,-2.524871120356458
148,-0.0312704,1.1661326,-0.18850332,147.99205354445732,8.166774563133611,-2.503410353827276
149,-0.030713683,1.1660404,-0.18848838,147.98223980396415,8.097817874264344,-2.4309600286690425
150,-0.030120809,1.1658896,-0.18841666,147.96479031328323,7.985832386883581,-2.3944599895483343
151,-0.029458007,1.1657747,-0.18829525,147.96558997722954,7.841134799609972,-2.389005341420129
152,-0.028744122,1.1658455,-0.18823762,148.03596283964796,7.688424599916333,-2.3999123419477812
153,-0.028058112,1.1661993,-0.18838145,148.19576601362365,7.525437041105209,-2.4522747184848317
154,-0.027453488,1.1666658,-0.18861493,148.3758934064557,7.382171460875498,-2.5280741918339604
155,-0.027026273,1.1670946,-0.1888007,148.50566541839547,7.264628358855507,-2.646452154974529
156,-0.026711475,1.1673652,-0.18885224,148.57390563493846,7.211325566844823,-2.726976315092041
157,-0.026465446,1.1675417,-0.18884559,148.6275942742478,7.203528791162102,-2.761999504747015
158,-0.026271425,1.1676866,-0.18888201,148.69184357640572,7.1961445653336,-2.785054177022615
159,-0.026078284,1.1677945,-0.18899964,148.76076955461807,7.178605316722502,-2.795622523430775
160,-0.025906963,1.1677988,-0.18908325,148.78594188159514,7.150907986724851,-2.8091290127886994
161,-0.025724491,1.1677294,-0.18913548,148.77754282961206,7.127841932847097,-2.7979064014144415
162,-0.025557674,1.1676577,-0.18921795,148.759184082338,7.0862240607436044,-2.7970884924577906
163,-0.025441857,1.1675284,-0.18923612,148.7137462637914,7.0595362213597905,-2.789168022644516
164,-0.025400026,1.1673543,-0.18915403,148.6671000826283,7.098894716333018,-2.748508943928986
165,-0.025534008,1.1672516,-0.18906313,148.6453700179682,7.177564033941338,-2.7429729408234214
166,-0.025719333,1.1672128,-0.18899725,148.6408127950417,7.258055998363443,-2.7488059794106343
167,-0.02587158,1.1671906,-0.18893379,148.63947135934683,7.312257929363621,-2.7504264076816285
168,-0.02596548,1.1671656,-0.18890138,148.64584130535974,7.342380154063242,-2.7267567018072962
169,-0.025999926,1.1670998,-0.18889046,148.65335315257863,7.350440274307839,-2.6855347871992787
170,-0.026005862,1.166991,-0.18889673,148.6598862028447,7.36269023271765,-2.6468510868938777
