frame,leftArm_x,leftArm_y,leftArm_z,leftForearm_x,leftForearm_y,leftForearm_z,leftHand_x,leftHand_y,leftHand_z,leftIndexFingerIntermediateBase_x,leftIndexFingerIntermediateBase_y,leftIndexFingerIntermediateBase_z,leftIndexFingerIntermediateTip_x,leftIndexFingerIntermediateTip_y,leftIndexFingerIntermediateTip_z,leftIndexFingerKnuckle_x,leftIndexFingerKnuckle_y,leftIndexFingerKnuckle_z,leftIndexFingerMetacarpal_x,leftIndexFingerMetacarpal_y,leftIndexFingerMetacarpal_z,leftIndexFingerTip_x,leftIndexFingerTip_y,leftIndexFingerTip_z,leftLittleFingerIntermediateBase_x,leftLittleFingerIntermediateBase_y,leftLittleFingerIntermediateBase_z,leftLittleFingerIntermediateTip_x,leftLittleFingerIntermediateTip_y,leftLittleFingerIntermediateTip_z,leftLittleFingerKnuckle_x,leftLittleFingerKnuckle_y,leftLittleFingerKnuckle_z,leftLittleFingerMetacarpal_x,leftLittleFingerMetacarpal_y,leftLittleFingerMetacarpal_z,leftLittleFingerTip_x,leftLittleFingerTip_y,leftLittleFingerTip_z,leftMiddleFingerIntermediateBase_x,leftMiddleFingerIntermediateBase_y,leftMiddleFingerIntermediateBase_z,leftMiddleFingerIntermediateTip_x,leftMiddleFingerIntermediateTip_y,leftMiddleFingerIntermediateTip_z,leftMiddleFingerKnuckle_x,leftMiddleFingerKnuckle_y,leftMiddleFingerKnuckle_z,leftMiddleFingerMetacarpal_x,leftMiddleFingerMetacarpal_y,leftMiddleFingerMetacarpal_z,leftMiddleFingerTip_x,leftMiddleFingerTip_y,leftMiddleFingerTip_z,leftRingFingerIntermediateBase_x,leftRingFingerIntermediateBase_y,leftRingFingerIntermediateBase_z,leftRingFingerIntermediateTip_x,leftRingFingerIntermediateTip_y,leftRingFingerIntermediateTip_z,leftRingFingerKnuckle_x,leftRingFingerKnuckle_y,leftRingFingerKnuckle_z,leftRingFingerMetacarpal_x,leftRingFingerMetacarpal_y,leftRingFingerMetacarpal_z,leftRingFingerTip_x,leftRingFingerTip_y,leftRingFingerTip_z,leftShoulder_x,leftShoulder_y,leftShoulder_z,leftThumbIntermediateBase_x,leftThumbIntermediateBase_y,leftThumbIntermediateBase_z,leftThumbIntermediateTip_x,leftThumbIntermediateTip_y,leftThumbIntermediateTip_z,leftThumbKnuckle_x,leftThumbKnuckle_y,leftThumbKnuckle_z,leftThumbTip_x,leftThumbTip_y,leftThumbTip_z,rightArm_x,rightArm_y,rightArm_z,rightForearm_x,rightForearm_y,rightForearm_z,rightHand_x,rightHand_y,rightHand_z,rightIndexFingerIntermediateBase_x,rightIndexFingerIntermediateBase_y,rightIndexFingerIntermediateBase_z,rightIndexFingerIntermediateTip_x,rightIndexFingerIntermediateTip_y,rightIndexFingerIntermediateTip_z,rightIndexFingerKnuckle_x,rightIndexFingerKnuckle_y,rightIndexFingerKnuckle_z,rightIndexFingerMetacarpal_x,rightIndexFingerMetacarpal_y,rightIndexFingerMetacarpal_z,rightIndexFingerTip_x,rightIndexFingerTip_y,rightIndexFingerTip_z,rightLittleFingerIntermediateBase_x,rightLittleFingerIntermediateBase_y,rightLittleFingerIntermediateBase_z,rightLittleFingerIntermediateTip_x,rightLittleFingerIntermediateTip_y,rightLittleFingerIntermediateTip_z,rightLittleFingerKnuckle_x,rightLittleFingerKnuckle_y,rightLittleFingerKnuckle_z,rightLittleFingerMetacarpal_x,rightLittleFingerMetacarpal_y,rightLittleFingerMetacarpal_z,rightLittleFingerTip_x,rightLittleFingerTip_y,rightLittleFingerTip_z,rightMiddleFingerIntermediateBase_x,rightMiddleFingerIntermediateBase_y,rightMiddleFingerIntermediateBase_z,rightMiddleFingerIntermediateTip_x,rightMiddleFingerIntermediateTip_y,rightMiddleFingerIntermediateTip_z,rightMiddleFingerKnuckle_x,rightMiddleFingerKnuckle_y,rightMiddleFingerKnuckle_z,rightMiddleFingerMetacarpal_x,rightMiddleFingerMetacarpal_y,rightMiddleFingerMetacarpal_z,rightMiddleFingerTip_x,rightMiddleFingerTip_y,rightMiddleFingerTip_z,rightRingFingerIntermediateBase_x,rightRingFingerIntermediateBase_y,rightRingFingerIntermediateBase_z,rightRingFingerIntermediateTip_x,rightRingFingerIntermediateTip_y,rightRingFingerIntermediateTip_z,rightRingFingerKnuckle_x,rightRingFingerKnuckle_y,rightRingFingerKnuckle_z,rightRingFingerMetacarpal_x,rightRingFingerMetacarpal_y,rightRingFingerMetacarpal_z,rightRingFingerTip_x,rightRingFingerTip_y,rightRingFingerTip_z,rightShoulder_x,rightShoulder_y,rightShoulder_z,rightThumbIntermediateBase_x,rightThumbIntermediateBase_y,rightThumbIntermediateBase_z,rightThumbIntermediateTip_x,rightThumbIntermediateTip_y,rightThumbIntermediateTip_z,rightThumbKnuckle_x,rightThumbKnuckle_y,rightThumbKnuckle_z,rightThumbTip_x,rightThumbTip_y,rightThumbTip_z
30,-0.27990383,1.2503798,0.26577887,-0.5227029,1.0921701,0.1708433,-0.43614033,1.1997609,-0.05539251,-0.3948093,1.2197392,-0.18358411,-0.38696802,1.209761,-0.20444626,-0.397865,1.2256705,-0.1401772,-0.4189253,1.2150675,-0.07441925,-0.3777444,1.198437,-0.22123988,-0.44118923,1.1659218,-0.17105933,-0.43191054,1.1517824,-0.18057272,-0.4439176,1.1788137,-0.13990292,-0.44487563,1.1854384,-0.08596562,-0.42004892,1.136075,-0.18542892,-0.41065216,1.195252,-0.19045392,-0.3956647,1.1764183,-0.20655909,-0.414453,1.2097466,-0.14310409,-0.4264526,1.2075801,-0.07919038,-0.38227138,1.1606374,-0.21625882,-0.4278434,1.1855437,-0.18734848,-0.4133919,1.1663679,-0.19993515,-0.42931566,1.1936748,-0.14591168,-0.43422332,1.1978804,-0.08331351,-0.39975107,1.1494297,-0.20410159,-0.17139494,1.293875,0.15774183,-0.36320493,1.2009,-0.09416775,-0.33618742,1.1933076,-0.10982095,-0.41025612,1.2090081,-0.07195646,-0.3100917,1.188167,-0.12287239,0.024326175,1.2428958,0.052335564,-0.0029084394,1.1615108,-0.2402892,-0.1994475,1.3333052,-0.19434792,-0.32197526,1.303476,-0.19422708,-0.3269247,1.2796506,-0.19219393,-0.29519793,1.337948,-0.18939692,-0.22576162,1.3405513,-0.18219343,-0.3267363,1.2577056,-0.18849061,-0.29664442,1.2926626,-0.24698338,-0.29215068,1.2759224,-0.2382602,-0.2712469,1.3137698,-0.23964721,-0.2218116,1.3221862,-0.21868655,-0.27615055,1.2709489,-0.22684689,-0.31813177,1.2898319,-0.2104029,-0.2986519,1.2734919,-0.19653755,-0.28886145,1.3299301,-0.20901524,-0.22611332,1.336205,-0.19298567,-0.27830437,1.2800562,-0.18845107,-0.31678277,1.2954105,-0.23107181,-0.30599242,1.2732811,-0.21972112,-0.28435114,1.3217812,-0.2249017,-0.22539528,1.3299146,-0.20444788,-0.2865474,1.2689242,-0.21006489,-0.11278321,1.2920182,0.116577685,-0.26480308,1.3021026,-0.15704064,-0.28652284,1.2786868,-0.160585,-0.22555754,1.3318124,-0.17574936,-0.30637917,1.2570175,-0.16431601
31,-0.27929702,1.250317,0.26624358,-0.521998,1.0921099,0.17105284,-0.4360696,1.199741,-0.055405535,-0.39479044,1.2197056,-0.18363254,-0.38695174,1.2097356,-0.20449962,-0.39783582,1.2256032,-0.1402203,-0.418852,1.2150314,-0.07444319,-0.3777316,1.1984189,-0.22129999,-0.44120878,1.1658427,-0.17103948,-0.43196002,1.1516833,-0.18055253,-0.44394153,1.1788025,-0.13991165,-0.44484293,1.1854316,-0.0859739,-0.42015195,1.1359569,-0.18547682,-0.41071895,1.1952782,-0.1905109,-0.3957756,1.1764563,-0.20667079,-0.41444513,1.2097037,-0.143134,-0.42639098,1.2075526,-0.07920965,-0.3824162,1.1606785,-0.21642222,-0.42782068,1.1854088,-0.18734492,-0.41341808,1.1662121,-0.19995569,-0.42932647,1.1936466,-0.14593035,-0.43417522,1.1978618,-0.083328195,-0.3998295,1.1492577,-0.20422575,-0.17094958,1.2938919,0.15807669,-0.36314577,1.2008623,-0.09422168,-0.3361364,1.1932794,-0.109893486,-0.4101876,1.2089623,-0.07198749,-0.3100453,1.188146,-0.12295712,0.024745805,1.243071,0.052548476,-0.0031143096,1.1611334,-0.23986322,-0.20013586,1.3323517,-0.19383773,-0.32197034,1.3014119,-0.19340932,-0.32642367,1.2774951,-0.19130196,-0.29594892,1.3365173,-0.18903068,-0.22653222,1.3393983,-0.1817444,-0.32582656,1.2555534,-0.18762287,-0.29687083,1.291222,-0.2468114,-0.291992,1.2746289,-0.23801443,-0.27168512,1.3125583,-0.23940796,-0.2223545,1.3211689,-0.21828015,-0.27574068,1.270358,-0.22667176,-0.3197219,1.2892063,-0.21092494,-0.30087078,1.2723534,-0.19680667,-0.2895133,1.3285646,-0.20871016,-0.22682324,1.3350827,-0.19255075,-0.2805399,1.2784567,-0.18832663,-0.3170875,1.2938157,-0.23084693,-0.30585098,1.2719187,-0.21947858,-0.2849067,1.3204796,-0.22462425,-0.22603045,1.3288317,-0.20402959,-0.28621316,1.2682511,-0.2099267,-0.11237109,1.2920771,0.11686334,-0.26534522,1.3005823,-0.15676847,-0.28689367,1.2770268,-0.16043091,-0.22629431,1.3306413,-0.1753261,-0.30658674,1.2552302,-0.16428368
32,-0.27865618,1.2501926,0.2666963,-0.52124953,1.0919813,0.17123856,-0.4359989,1.1997348,-0.05541777,-0.39476317,1.2197137,-0.18367903,-0.38692442,1.2097577,-0.20455275,-0.39780566,1.2255617,-0.14025988,-0.41877997,1.2150102,-0.07446615,-0.3777044,1.1984525,-0.22136104,-0.44124287,1.1658027,-0.17102715,-0.43201387,1.1516175,-0.18052065,-0.4439643,1.1788176,-0.1399213,-0.44481122,1.1854401,-0.08598182,-0.42023444,1.1358695,-0.18544507,-0.4107977,1.19535,-0.19057237,-0.3954358,1.1759154,-0.20557265,-0.41443646,1.2096883,-0.14316213,-0.42633054,1.2075403,-0.07922804,-0.38108236,1.1595345,-0.21251184,-0.42781302,1.1853243,-0.18734571,-0.41344252,1.1660935,-0.19994104,-0.42933473,1.1936485,-0.14594902,-0.43412828,1.1978586,-0.08334223,-0.39988446,1.1491164,-0.20421787,-0.170508,1.2938985,0.15838285,-0.36308348,1.2008393,-0.09426634,-0.33608013,1.1932669,-0.10995357,-0.41012007,1.2089316,-0.07201828,-0.3099907,1.1881424,-0.12302411,0.025132155,1.2432657,0.052668627,-0.0032112098,1.1610354,-0.23961438,-0.20049474,1.3319244,-0.19348782,-0.32211065,1.3006315,-0.19310349,-0.3265107,1.2767087,-0.19095425,-0.29632574,1.3359196,-0.1887954,-0.2269225,1.3388976,-0.18142052,-0.32594728,1.2547703,-0.18725006,-0.29690975,1.2904866,-0.24654976,-0.2916092,1.2740817,-0.23764442,-0.27194333,1.312096,-0.23919615,-0.22265546,1.3207475,-0.21798542,-0.27510834,1.2705581,-0.22640567,-0.31996337,1.2885894,-0.21079996,-0.30103007,1.2718283,-0.19668233,-0.2898478,1.3280134,-0.20848756,-0.22718912,1.3346026,-0.1922357,-0.2807414,1.2780844,-0.18821272,-0.31696028,1.2927605,-0.23045939,-0.30517352,1.2711757,-0.21905082,-0.28520384,1.3199677,-0.22441067,-0.22636728,1.3283755,-0.20372549,-0.2853131,1.2683669,-0.2096695,-0.11197403,1.292144,0.11710365,-0.26568753,1.2999259,-0.15660873,-0.28716576,1.276323,-0.16037664,-0.22667766,1.3301286,-0.17501897,-0.306801,1.2544878,-0.1643052
33,-0.27800184,1.2500471,0.2671294,-0.52048326,1.091809,0.17143233,-0.43591738,1.1997511,-0.055390537,-0.3947213,1.2197454,-0.18368451,-0.38688138,1.2098031,-0.2045643,-0.39776352,1.2255405,-0.14025828,-0.41869536,1.2150126,-0.07444728,-0.37765497,1.1985087,-0.22137631,-0.44125375,1.1658013,-0.17098168,-0.4320246,1.1515894,-0.18043502,-0.44396782,1.1788584,-0.13989286,-0.44476554,1.1854724,-0.08595164,-0.42024687,1.1358228,-0.18530363,-0.4108525,1.1954367,-0.19059044,-0.39434364,1.1757417,-0.20394228,-0.4144152,1.2096926,-0.14314966,-0.426257,1.2075516,-0.079205655,-0.37878874,1.159417,-0.20769142,-0.42777592,1.185274,-0.1873077,-0.4134104,1.1659989,-0.1998411,-0.42932448,1.1936754,-0.14592764,-0.43406776,1.197879,-0.08331665,-0.39986464,1.1489948,-0.20404911,-0.1700972,1.2939287,0.15864441,-0.36300975,1.2008381,-0.094269864,-0.3360133,1.1932751,-0.109973416,-0.41004023,1.2089243,-0.072006665,-0.30992845,1.1881555,-0.12305496,0.025454398,1.2435112,0.05267411,-0.0032126948,1.1611309,-0.23953496,-0.20059954,1.3318385,-0.19317943,-0.32220286,1.3005167,-0.19288094,-0.32668638,1.276603,-0.19080538,-0.29643857,1.3358133,-0.18851845,-0.22703767,1.3387839,-0.18111892,-0.32627884,1.2546457,-0.18719319,-0.29631484,1.289525,-0.24573043,-0.2900083,1.273643,-0.23653753,-0.2720167,1.3120656,-0.23895629,-0.22274023,1.3206903,-0.21770822,-0.2730119,1.2718124,-0.22563924,-0.31888902,1.2876012,-0.20969296,-0.2991624,1.2716463,-0.19572844,-0.28994733,1.3279345,-0.20822726,-0.22729571,1.334505,-0.19194068,-0.2789715,1.2787504,-0.18770574,-0.3161555,1.2915633,-0.22953951,-0.3031323,1.270774,-0.2179988,-0.28529185,1.3199145,-0.2241603,-0.2264641,1.3282955,-0.20343927,-0.28288105,1.2698356,-0.20909145,-0.11162116,1.2922492,0.11728016,-0.2657917,1.2997152,-0.15643902,-0.28723335,1.2760919,-0.1602869,-0.22679383,1.3300054,-0.17473036,-0.30684438,1.2542434,-0.16426215
34,-0.27732277,1.249849,0.26752475,-0.51968837,1.0915785,0.17158778,-0.43584132,1.1997572,-0.055389244,-0.39469528,1.2197437,-0.18371977,-0.3868582,1.2098109,-0.2046051,-0.397734,1.2254978,-0.14028782,-0.418617,1.2150037,-0.07445588,-0.37762812,1.1985263,-0.22142169,-0.4412787,1.1657811,-0.1709606,-0.43204862,1.1515428,-0.18037333,-0.44398156,1.1788802,-0.13988855,-0.44472626,1.1854926,-0.085946344,-0.42027265,1.1357605,-0.18519498,-0.4109175,1.195487,-0.19063218,-0.39403662,1.1757298,-0.2034147,-0.41440713,1.2096748,-0.14316557,-0.42618987,1.2075515,-0.07921003,-0.3782838,1.159468,-0.20656312,-0.42775247,1.185195,-0.1872938,-0.41339225,1.1658754,-0.19976458,-0.4293262,1.1936816,-0.14593205,-0.43401363,1.1978877,-0.083317,-0.39986172,1.1488465,-0.20392063,-0.16969192,1.2939413,0.1588533,-0.36294252,1.2008246,-0.094301105,-0.3359528,1.1932709,-0.11002078,-0.40996647,1.2089059,-0.072022386,-0.30987352,1.1881555,-0.12311505,0.025758173,1.243789,0.052579936,-0.0031435862,1.1613182,-0.23958051,-0.2006232,1.331826,-0.1928861,-0.32221058,1.3004719,-0.19261567,-0.32677585,1.276568,-0.19060378,-0.29646832,1.3357804,-0.18822059,-0.2270669,1.3387481,-0.1808244,-0.32651824,1.2545952,-0.18707454,-0.29540086,1.2883487,-0.24455586,-0.2879812,1.2731323,-0.23507258,-0.27202588,1.3120902,-0.23869799,-0.22275364,1.3206978,-0.21743318,-0.2705825,1.2732066,-0.22466668,-0.31736618,1.2865222,-0.20938888,-0.29693323,1.2714175,-0.1954945,-0.2899717,1.3279227,-0.2079446,-0.22732064,1.3344815,-0.1916511,-0.2770518,1.2794607,-0.18758622,-0.31533507,1.29058,-0.22867213,-0.3011249,1.2706444,-0.21702637,-0.28531018,1.3199214,-0.2238886,-0.22648391,1.3282853,-0.20315655,-0.28065142,1.2716135,-0.20864591,-0.11128286,1.2923515,0.11739095,-0.26579663,1.2995756,-0.1562666,-0.28719303,1.2759238,-0.16019097,-0.22682151,1.3299625,-0.1744458,-0.30744985,1.2544035,-0.16226155
35,-0.2766824,1.2496114,0.26783985,-0.5189648,1.0913305,0.17171054,-0.4357678,1.1997862,-0.055373415,-0.39464447,1.219747,-0.18372945,-0.38680685,1.2098179,-0.2046164,-0.397685,1.2254708,-0.14029364,-0.4185337,1.2150159,-0.07444464,-0.37757385,1.1985372,-0.22143407,-0.44128776,1.1657785,-0.1709239,-0.43206543,1.1515142,-0.18030486,-0.44398513,1.1789273,-0.13987236,-0.44468498,1.18554,-0.0859296,-0.42030495,1.1357145,-0.18510742,-0.410959,1.1955491,-0.19065185,-0.39419392,1.1758367,-0.20365411,-0.4143827,1.2096747,-0.1431619,-0.42611808,1.2075741,-0.07919694,-0.37855905,1.159571,-0.2073264,-0.42771086,1.1851296,-0.18726201,-0.41336858,1.165768,-0.19968797,-0.42931458,1.1937088,-0.14592052,-0.43395576,1.197921,-0.08330245,-0.39986363,1.1487138,-0.20382397,-0.1693094,1.2939265,0.15900412,-0.36286914,1.2008201,-0.09430085,-0.33588797,1.1932664,-0.110035166,-0.40988958,1.2089069,-0.07201672,-0.30981827,1.1881415,-0.12314471,0.02601818,1.2440171,0.052403133,-0.003134696,1.1615342,-0.23972894,-0.20064464,1.3318778,-0.19256645,-0.3222167,1.3005021,-0.19226868,-0.32687086,1.2766109,-0.19031231,-0.29649347,1.3358234,-0.1878649,-0.22708885,1.3387818,-0.18049549,-0.32676932,1.254624,-0.18686222,-0.29484695,1.287719,-0.24353313,-0.28674784,1.2729697,-0.23386961,-0.2720527,1.312178,-0.2383808,-0.22277476,1.3207672,-0.21712178,-0.2691436,1.274361,-0.22391179,-0.31738296,1.2865742,-0.20906639,-0.29686108,1.2715774,-0.19518653,-0.28999975,1.3279816,-0.20760234,-0.22734264,1.3345253,-0.1913262,-0.2770306,1.279818,-0.18735412,-0.31482178,1.2900378,-0.22786833,-0.29981086,1.270737,-0.21615766,-0.2853396,1.3199958,-0.22355527,-0.22650549,1.3283403,-0.20283759,-0.2792683,1.273085,-0.20823151,-0.11096702,1.2924289,0.11744461,-0.26578623,1.2995069,-0.1560446,-0.2871394,1.2758265,-0.16003077,-0.22684056,1.3299901,-0.17412522,-0.30779007,1.2546076,-0.16106221
36,-0.27606604,1.249322,0.2681065,-0.5182618,1.0910189,0.17179568,-0.43567255,1.1998042,-0.055352423,-0.3945505,1.2197604,-0.18372652,-0.3867048,1.2098393,-0.20461424,-0.39760378,1.2254453,-0.14028648,-0.41842657,1.2150191,-0.07442473,-0.3774638,1.1985658,-0.22143221,-0.44125378,1.1657864,-0.17088921,-0.43202966,1.1514951,-0.180227,-0.4439492,1.1789751,-0.13985437,-0.44461724,1.1855782,-0.08591008,-0.42027295,1.1356784,-0.18498266,-0.41095734,1.1956216,-0.19066483,-0.394222,1.175914,-0.20371264,-0.41432428,1.2096744,-0.14314921,-0.42602152,1.207588,-0.0791768,-0.37860608,1.1596388,-0.20742205,-0.42762354,1.1850774,-0.18722658,-0.41328728,1.1656712,-0.19958983,-0.42926383,1.1937377,-0.14590344,-0.43387222,1.1979456,-0.08328267,-0.39979857,1.1485915,-0.20367318,-0.1689777,1.2938832,0.15909086,-0.36276966,1.2008147,-0.09428909,-0.33579144,1.1932695,-0.11003251,-0.409789,1.2088989,-0.07200167,-0.30972373,1.1881483,-0.12314748,0.026207035,1.2442453,0.052114848,-0.0031623526,1.1617857,-0.24000213,-0.20069487,1.3319579,-0.19231771,-0.32224202,1.300531,-0.1919999,-0.3269831,1.2766522,-0.19010158,-0.29654682,1.3358715,-0.18758509,-0.22714034,1.3388405,-0.1802373,-0.32703826,1.2546526,-0.18673307,-0.29480904,1.2877092,-0.24318577,-0.28655022,1.2730664,-0.23349564,-0.2721059,1.3122729,-0.23813002,-0.22282377,1.320857,-0.2168786,-0.26889086,1.2750272,-0.22373319,-0.3174356,1.2866386,-0.20882809,-0.29683733,1.2717365,-0.19495925,-0.29005474,1.3280463,-0.20733197,-0.22739384,1.3345926,-0.19107136,-0.27705938,1.2801672,-0.18719657,-0.31474933,1.2899792,-0.22751382,-0.29946786,1.2708938,-0.21580039,-0.28539562,1.320076,-0.22329028,-0.2265557,1.3284172,-0.20258783,-0.27892923,1.2739528,-0.20811008,-0.11070884,1.2924916,0.117424645,-0.26580143,1.2994497,-0.15591358,-0.28710085,1.2757331,-0.1599718,-0.22688721,1.3300439,-0.17387408,-0.30804333,1.2547795,-0.15964052
37,-0.27550054,1.2490028,0.26832056,-0.517614,1.0906901,0.17181855,-0.43556738,1.1998401,-0.055351283,-0.39442298,1.2198098,-0.18373576,-0.38656577,1.2098992,-0.20462412,-0.39749762,1.2254463,-0.14029095,-0.41830623,1.2150403,-0.07442154,-0.3773151,1.1986334,-0.22144201,-0.44120765,1.1658388,-0.17088465,-0.43199295,1.1515248,-0.18019697,-0.4438924,1.1790514,-0.13985908,-0.44453666,1.185637,-0.085912354,-0.4202569,1.1356902,-0.18494394,-0.4109188,1.1957314,-0.19069503,-0.39430994,1.1760713,-0.20397395,-0.41424102,1.2097025,-0.1431522,-0.4259116,1.2076206,-0.07917478,-0.37888435,1.159754,-0.20825201,-0.42751315,1.1850684,-0.18721335,-0.4131946,1.1656245,-0.199538,-0.42918912,1.1937968,-0.14590599,-0.4337754,1.1979897,-0.0832826,-0.39973542,1.1485212,-0.20361963,-0.16869512,1.2938235,0.15913388,-0.3626547,1.2008276,-0.094287336,-0.33567736,1.1932921,-0.110036984,-0.40967593,1.2089082,-0.07200269,-0.30960974,1.188176,-0.1231541,0.026334902,1.2444732,0.051755473,-0.0032034428,1.1620216,-0.24034676,-0.20075187,1.3320132,-0.19208755,-0.32226864,1.3005136,-0.19175038,-0.3270928,1.276647,-0.18991014,-0.29660696,1.3358763,-0.18731931,-0.22719894,1.3388718,-0.17999698,-0.32729813,1.2546363,-0.1866204,-0.29477516,1.2876521,-0.24283779,-0.28636014,1.2731179,-0.23311852,-0.27216753,1.3123248,-0.23788556,-0.22287925,1.3209146,-0.21665081,-0.2686705,1.2755753,-0.22352475,-0.31748074,1.2866496,-0.20858952,-0.2967997,1.2718545,-0.1947293,-0.29011735,1.328068,-0.20707123,-0.22745219,1.3346307,-0.19083375,-0.277079,1.2804831,-0.1870386,-0.3146758,1.2898678,-0.2271541,-0.29917353,1.2709619,-0.2154397,-0.28545982,1.3201122,-0.22303237,-0.22661273,1.3284632,-0.20235434,-0.27865788,1.274565,-0.20792574,-0.11050355,1.2925442,0.11735619,-0.26581416,1.2993625,-0.15579006,-0.28705743,1.2756075,-0.15991713,-0.22693904,1.3300712,-0.1736395,-0.30787015,1.2545223,-0.1599598
38,-0.27498123,1.2487018,0.26850355,-0.5170317,1.0903847,0.17185096,-0.43543208,1.1998835,-0.055312023,-0.3942569,1.2198461,-0.18370374,-0.386392,1.2099406,-0.20459156,-0.39734814,1.2254411,-0.14025472,-0.41815105,1.2150655,-0.07437873,-0.37713483,1.1986742,-0.22140545,-0.4411118,1.1658956,-0.17084092,-0.43188798,1.1515465,-0.18009014,-0.44379324,1.1791333,-0.13982584,-0.44442388,1.185703,-0.08587701,-0.42014617,1.1356871,-0.18473922,-0.41084427,1.1958259,-0.19068184,-0.39375892,1.1759647,-0.20302387,-0.4141153,1.2097272,-0.143115,-0.42576727,1.207658,-0.07913377,-0.377936,1.159669,-0.20559183,-0.4273531,1.1850576,-0.18715942,-0.41303366,1.1655545,-0.19938909,-0.42907006,1.1938579,-0.14586903,-0.43364498,1.1980397,-0.08324408,-0.39958647,1.1484156,-0.20335917,-0.16845001,1.2937622,0.15914792,-0.36250633,1.2008367,-0.09424267,-0.33553156,1.1933069,-0.10999939,-0.40952918,1.2089205,-0.07196254,-0.30946472,1.1881932,-0.12311904,0.02641392,1.244687,0.051351618,-0.003447621,1.1622576,-0.24072394,-0.20092784,1.3320345,-0.19144078,-0.32219598,1.3003824,-0.19161023,-0.3270282,1.2764994,-0.19001834,-0.2967825,1.3358402,-0.18655363,-0.22736682,1.3388633,-0.17931573,-0.32733193,1.254464,-0.1869065,-0.29474366,1.2873956,-0.24182104,-0.28602517,1.2730751,-0.23205195,-0.272387,1.3123533,-0.2371671,-0.22307353,1.3209442,-0.21599132,-0.26829463,1.2761388,-0.22271144,-0.31763232,1.286608,-0.20783003,-0.29683647,1.2719418,-0.19400454,-0.29031134,1.3280547,-0.20631969,-0.2276286,1.3346324,-0.1901563,-0.27717346,1.2807864,-0.1864122,-0.3145522,1.2895203,-0.22613011,-0.2986419,1.27095,-0.21442595,-0.28566894,1.3201191,-0.22228855,-0.22679707,1.3284765,-0.20168367,-0.2781605,1.2752334,-0.20718029,-0.110337816,1.2925878,0.117256835,-0.2659147,1.2992295,-0.15520336,-0.2871129,1.2754419,-0.15937406,-0.22709417,1.3300568,-0.172967,-0.30787963,1.2543117,-0.15947871
39,-0.27456596,1.2484138,0.26864928,-0.51654994,1.0900825,0.1718534,-0.43534023,1.199929,-0.055281457,-0.3941406,1.2198807,-0.18368037,-0.38627326,1.2099804,-0.2045698,-0.39724538,1.2254388,-0.14022762,-0.4180396,1.2150939,-0.07434404,-0.37701774,1.1987156,-0.22138564,-0.44105765,1.1659628,-0.17080824,-0.43181533,1.1515732,-0.17997563,-0.44373408,1.179223,-0.13980228,-0.44435427,1.1857723,-0.08585085,-0.42005506,1.1356868,-0.18448341,-0.41082135,1.1959233,-0.19067727,-0.39313465,1.1757712,-0.20162159,-0.41403466,1.2097557,-0.14308643,-0.4256665,1.2076988,-0.079101145,-0.37690502,1.1596749,-0.20151335,-0.427235,1.1850562,-0.18711467,-0.4129018,1.1654831,-0.19921568,-0.42899197,1.1939266,-0.14584093,-0.43355796,1.1980929,-0.08321431,-0.39945573,1.1483042,-0.20301355,-0.16830261,1.2937162,0.15913309,-0.36240232,1.2008537,-0.09420951,-0.3354297,1.1933349,-0.10997518,-0.4094261,1.208936,-0.071930796,-0.3093632,1.1882292,-0.12309859,0.026402961,1.2449545,0.05090785,-0.004169662,1.1625804,-0.2411098,-0.20147792,1.3319471,-0.18976897,-0.32313907,1.3005177,-0.18994732,-0.328385,1.276718,-0.18841931,-0.29732716,1.335645,-0.18460953,-0.227894,1.3387233,-0.17756468,-0.32914913,1.2546904,-0.18533136,-0.29513815,1.2870202,-0.23962057,-0.28606373,1.2729461,-0.22981769,-0.27304715,1.3122749,-0.23531316,-0.22367303,1.3208715,-0.21428147,-0.26829445,1.276654,-0.22078957,-0.31817004,1.2864175,-0.20588504,-0.29720318,1.2719235,-0.19213638,-0.29090187,1.3278999,-0.2044031,-0.22817843,1.3345104,-0.18841171,-0.27760327,1.2810242,-0.18468487,-0.3148735,1.2890803,-0.223942,-0.29850948,1.2708775,-0.21228613,-0.2862979,1.3200009,-0.22038606,-0.22736901,1.3283751,-0.19995159,-0.27807727,1.2758653,-0.20535924,-0.110269405,1.2926445,0.117129885,-0.26632753,1.298939,-0.15352088,-0.28812215,1.2755337,-0.15665095,-0.22759439,1.3299063,-0.1712316,-0.3093197,1.2548523,-0.15581514
